,pagerank
ITPA,0.00016076033529093618
PLXNB1,0.00016075067097375844
KCNK2,0.00016063446217561364
ROBO2,0.00016060914007400766
CD74,0.00016059000278556828
UGT1A9,0.0001604159617185544
RPL7A,0.0001603897163298255
APOD,0.00016027566625057403
MYO7A,0.00016026271677825488
CYBB,0.00016020002667651822
EREG,0.00016018411128780163
SLAMF8,0.00016017740376640113
MPDZ,0.00016014040694414255
THRA,0.0001600859773460478
RPL27,0.00015997895702777706
PRELP,0.00015992241028570776
RPS21,0.00015984033330812203
GPAM,0.0001598221863317051
SERPINH1,0.00015977656339749054
S100A1,0.00015975181802928135
HEY1,0.00015973782834664466
RPL7,0.0001597327967990749
ADAMTS4,0.0001596880180200945
CYLD,0.00015960149154244094
MYBPC1,0.00015955416681791334
UGT2B28,0.00015944506768463164
CYP11A1,0.00015942104484436225
HSD3B1,0.00015937516522118437
GULP1,0.00015935842496951402
GIPC1,0.00015932988907232392
RPL29,0.0001592646419449861
TKTL1,0.00015923361549191205
CENPK,0.00015923178426911023
ADAMTSL5,0.00015919438162679642
FOSB,0.00015918625245389185
BMI1,0.00015909128553615178
EME1,0.00015909051268327224
COL4A4,0.0001590476555546276
LGALS4,0.0001590060083588967
CACNG1,0.0001588710188652867
RAMP2,0.0001588340423918682
TDRD12,0.00015858621478490801
SEMA5B,0.000158478727898126
KCNIP2,0.00015844484294440562
CENPI,0.00015838352235505274
MOCS1,0.00015834700835185911
PDE6B,0.00015834162658800129
ZNRF3,0.00015833371130662252
POLE4,0.0001582255772817517
C3orf58,0.00015816740668530535
S100A10,0.0001581366589957819
RAD9A,0.00015810246799711572
ADH6,0.00015806920865363985
MASP1,0.00015796851026599417
RPL35A,0.00015786199017587795
POLA2,0.00015784803441045442
ATP6V0D2,0.00015784587045879824
CX3CL1,0.0001578363203955158
FGB,0.00015767323218571038
MEST,0.00015762048685849219
ALDH6A1,0.00015760789983962833
ENO3,0.00015758036118074272
PDE11A,0.00015754822008359214
MGST1,0.00015751888561640746
HYDIN,0.00015748877809799267
SCARB1,0.00015747284507052056
FHL2,0.0001574166755440331
ANAPC11,0.00015740485018215627
KLK4,0.00015731396647776757
GPX3,0.00015725017524853855
IFI35,0.00015724093207013774
RPS27L,0.00015717581810001098
ACSL5,0.0001571716083094421
DYNC1I1,0.00015714262591818656
PPP3CC,0.00015702565893841738
THY1,0.00015701556788093077
PSMB3,0.00015691450515828125
TNNT1,0.00015682545249865105
EYA2,0.0001567901698120273
CEL,0.00015676295686884557
FOSL1,0.00015672160692129156
HIST2H2AB,0.0001566392101043031
MAG,0.00015649721577128134
ACE2,0.00015647466453164066
SHMT2,0.0001564133083181993
ANO6,0.00015638204166219485
FKBP4,0.00015636580736317013
HIST1H2AG,0.00015629121434901708
E2F8,0.00015615535676873107
BGLAP,0.0001561430480921154
POSTN,0.00015613012483645388
HOXA7,0.000156098620832729
FANCA,0.00015601498440669562
OXT,0.00015592848318147254
OMD,0.00015591722533249205
IFI27,0.00015586434989928215
CCL20,0.00015580091169397326
PC,0.00015576034496608007
PPFIA2,0.00015568611374076015
NPHS1,0.00015564644494284776
PLA2G16,0.00015559885621551194
SPC24,0.00015559222181208977
JAM2,0.0001555882300694552
BEX5,0.00015558803678606135
C1GALT1,0.00015557447107096954
MAPKAPK2,0.00015557314247523096
L1CAM,0.00015551064200979177
WWC1,0.00015545002159997754
FES,0.0001554465290683054
TUBB3,0.00015534659920898175
GIMAP5,0.00015532340030791395
RPL38,0.00015530962872085198
CLOCK,0.00015518778742509696
TANK,0.0001551394465131272
UCP1,0.0001551301384460386
MAP1B,0.00015506063105788167
RPL22L1,0.00015502546807833224
ADRA1B,0.00015494111948710816
MAML2,0.0001549009974858774
MEIS2,0.0001548949977359044
RND1,0.00015485499175017586
COL6A2,0.00015483590646242452
DLGAP2,0.0001546663188124149
IFNGR1,0.00015446406152082312
RRS1,0.00015444935188118307
HAO1,0.00015441376805279395
SCN9A,0.00015437128818130612
CD22,0.0001543571277193752
CRHR1,0.00015433268306934124
CYP2D6,0.0001542812488481301
NCF2,0.0001542592286234069
ATP6V1B1,0.00015420433727876217
ALAS2,0.00015408270858947667
PRL,0.00015402866833132546
ZWILCH,0.00015399930852698487
DOCK1,0.00015397959040630484
FUT2,0.0001539713591972025
BMP1,0.00015395340022852553
NLGN3,0.00015385442199273696
ADAMTS13,0.00015384167416416746
ASS1,0.00015381655619289307
KIF5A,0.00015365963430990584
GLP1R,0.00015362690798222784
HMGCS2,0.00015354014543185896
SLIT2,0.00015349598167581854
PNPLA3,0.00015341620094533703
RPL17,0.0001534028781580623
SLC34A3,0.00015336178089783676
GPX4,0.00015329843954704208
RPL31,0.00015326484595039598
PLCD3,0.0001531884057143753
UGT2B4,0.00015315427766850472
MARVELD2,0.00015314924882736067
GCNT1,0.00015300318781270956
SLC40A1,0.0001529713494256902
TGFB2,0.00015295948000379394
SH2D4B,0.00015294564215028816
HMGCS1,0.00015292775703052295
CENPW,0.00015290336043477005
GSTM5,0.0001528893679683683
PKN1,0.00015279920027680817
HKDC1,0.000152756854225608
PAX2,0.00015272240648930163
SMURF2,0.00015258372316426258
IFIT2,0.00015253299513363674
PDE9A,0.00015252563330738807
PRSS1,0.00015243684660537222
CHPT1,0.00015243526926693722
PSMB10,0.00015240974556932971
RPL37A,0.00015234952917152027
SLC6A3,0.00015230152175949103
NUDT7,0.00015227177682721363
ACAA1,0.00015225791309213222
TET2,0.00015222910991594465
UGT1A7,0.00015221579474434917
PCCA,0.00015216895456089997
NTNG2,0.00015213988110276765
RORC,0.00015206838259458096
PDCD1LG2,0.00015206319826467212
GPRASP1,0.00015198566935095383
CBX7,0.0001518917183129069
SIRPA,0.0001518845567099464
TP63,0.0001518660977516989
MFSD9,0.00015176306907261548
SHFM1,0.00015174501380226492
ENAM,0.00015170954745187635
CHAF1B,0.00015167330493595253
CCL21,0.00015164202848926385
GTF2A1,0.00015156334070846877
IRF5,0.00015146971573653874
CLTCL1,0.00015138100486808686
BST1,0.00015134032866015543
CYC1,0.00015132566506040232
DYNLL2,0.0001511242820054605
C1S,0.00015101759777300341
EPHA3,0.0001510029897672286
MBD3,0.00015095192381778315
STRA13,0.00015089360828286446
CALD1,0.0001508474082529234
PRTN3,0.00015080314566766738
VHL,0.0001506870253816481
PLOD1,0.0001506625164874448
PIM1,0.0001505958682676312
DLK1,0.0001505635130590797
LEPRE1,0.00015045052696212123
CHMP4C,0.000150363632755533
FOXA2,0.0001503546270900288
MFAP5,0.00015031829295990293
RPS12,0.00015027482570494497
RPL36,0.00015024221426529895
SHANK1,0.000150223037783343
GYPC,0.00015013251703381456
ACSL4,0.00015012335039124954
SPTBN4,0.0001501166317168464
IL27RA,0.00015010299187244753
MYH7,0.0001499495536817239
EYA1,0.00014986248586370328
PBX3,0.00014982730844491878
AKR1C1,0.00014982235899453812
CHGA,0.00014980032442310457
ATP2A1,0.0001497949604796083
MYOM2,0.00014975539159497404
MUSK,0.00014964175981712605
AHR,0.00014958088188767613
FUT6,0.00014954407126657287
MYH4,0.00014950377720504465
KCNK3,0.00014947608166160982
CBX4,0.00014942257755980512
ACOX2,0.00014938546802203655
POLR1E,0.0001493626653953863
ABCA1,0.00014931188882687636
KALRN,0.0001492653065966497
PIPOX,0.0001492605358453247
RPS10,0.00014921718362705228
COL6A1,0.00014905536017011505
SNRPD1,0.00014904792031178468
CENPJ,0.000148972033878731
RPL24,0.00014890968347135467
LDLR,0.00014890622754695432
RAMP1,0.00014887254860123712
LCN2,0.00014876509268086266
TNS1,0.0001486717673021513
POLQ,0.00014864368605301627
RGMA,0.0001484247002964219
CCNB3,0.0001484180239194542
CPB2,0.00014840930716061306
B3GNT4,0.00014836974041776047
AREG,0.00014836446661698472
ADM,0.00014832780246620364
PIWIL2,0.00014830392499225523
PLAGL1,0.000148230847049546
CXCL5,0.0001480873074216422
ANAPC1,0.00014804346769945465
DENND2D,0.00014803919896784086
GABRB3,0.0001480145493654168
HSPA1B,0.0001479754171881147
NUP155,0.00014794508437024071
SEC61G,0.00014794089890669427
FBXL6,0.0001479195779517173
FAM196A,0.00014785484231006764
ANXA1,0.00014783260506795532
EPN1,0.00014778500675864605
GLUD2,0.0001477429373657325
AMBP,0.00014772685328437145
KLHDC1,0.00014769867234989032
LRRC6,0.00014757983783575033
DOPEY2,0.00014753885480801073
COL7A1,0.00014752387637942226
KIF3A,0.00014743707597624886
INHBA,0.00014735870839401456
GIMAP6,0.00014732888142555186
MX2,0.0001473184235625464
E2F5,0.0001473049161798829
DPP6,0.00014719777238614623
COL4A5,0.00014719633394715838
AGTR2,0.00014716028534139016
HK3,0.00014708810605413203
ALOX15B,0.00014706542383890022
PIK3C2G,0.00014701681266882484
DAB2,0.00014698387015037
FGF9,0.00014695905511548252
IGF2R,0.00014676517626241773
RNASEH2A,0.0001467555607082282
MERTK,0.00014673213515873685
LOX,0.00014673017218720213
CCDC155,0.0001466683809821272
STMN1,0.0001466401846077388
IL33,0.00014663740545844853
LSS,0.00014658435440230628
HSPE1,0.00014656425497835588
PSME1,0.0001463995523312931
IL1R1,0.00014638964795269443
SHANK2,0.00014636567058503964
CNTF,0.00014634161583120567
FBP1,0.000146289286754805
CKAP2L,0.00014628588200306034
NR5A1,0.00014626496155437124
CYP17A1,0.0001462603377372176
PSENEN,0.00014625209737470211
PAG1,0.0001461384887325974
PLOD2,0.00014611900431320135
CYP3A7,0.0001460799990434249
TTR,0.00014606850866128444
DHCR7,0.00014605682077392914
BTC,0.0001460089225482884
EDNRB,0.000145974846804343
PNMAL1,0.00014596045414512883
TDRKH,0.00014589704753679037
CTAG1B,0.00014589424893151465
SERPIND1,0.00014586235173372775
CLDN7,0.00014583316631970172
ACSL3,0.00014581565449693298
EPB41,0.00014575320966738134
MRPS12,0.0001457519694657739
SCNN1A,0.00014565193114011196
APBB1,0.00014562946611168748
ALDOB,0.00014557802438964896
CNGB1,0.00014556364458022907
SHC4,0.00014555336671182595
NYNRIN,0.00014551093482647551
GPSM2,0.00014548864572586125
AKAP6,0.0001454526701454937
OTOF,0.0001454169255540922
PLAU,0.00014532194093886238
SLC25A19,0.00014531773764297134
EIF3E,0.00014504518538855618
ACSL6,0.00014504460927044507
CD68,0.0001449678422546588
MYOZ2,0.00014492488091508767
SCN8A,0.0001448838789938833
SVOPL,0.00014483633552775195
BEST1,0.00014480756129185652
GAS2,0.0001447470538321843
CENPH,0.00014470239614141353
TBR1,0.00014464739109195288
PROS1,0.00014464010986499245
USP18,0.000144584320415019
PLXNB3,0.00014454900181501843
TBX5,0.00014453977105206007
ATP8B3,0.00014453415822343903
CHRNB2,0.00014446388993322954
PIWIL4,0.00014445518461618967
MRPS15,0.0001444546500542249
TOMM40,0.00014440459822997442
EPHA7,0.0001443946028214554
QKI,0.00014436520876395575
PTGS1,0.00014427341445353133
KLHL3,0.00014421939760748107
XAF1,0.00014419941067251454
POLR2H,0.0001441370051739332
HYOU1,0.0001440486149885395
GINS1,0.00014402792385212343
REN,0.0001440220342842548
SMAD6,0.0001440114896886533
CACNA1E,0.00014396828579356626
IL12B,0.00014396693702668886
GUCY1A3,0.00014395670495332506
LBP,0.00014394336663341067
PDE4A,0.0001439347671928929
PSMD5,0.00014383887529842735
COL18A1,0.0001438175643086277
CASQ2,0.00014381664004486304
PFKM,0.0001437664857824176
LMO4,0.00014374539966437842
DCX,0.00014369674467982482
RXRG,0.00014361238809724807
SEPT4,0.00014360476861318815
NTF3,0.00014356879246390413
ASPA,0.00014355186359271793
CHMP4A,0.00014353537568887985
VDR,0.00014350824923396567
TRIP10,0.0001434945412304632
CRY2,0.00014345570641987942
COL17A1,0.00014343313173084948
FCN1,0.00014333799541034082
FZD10,0.0001433020818573643
RGS1,0.00014328952338043532
CARNS1,0.0001432777705302915
CNIH2,0.00014316461554800535
FBLN1,0.00014310677947585013
BMP6,0.00014298411044761232
FANCG,0.00014295387683142542
PLXNB2,0.00014292837565023315
CLDN12,0.00014287987853641164
CRB1,0.00014284879209672038
ABCA4,0.00014284258235753422
IL23A,0.00014282951323671024
IQCD,0.0001428286013491828
WDR90,0.00014282529733788594
MLXIPL,0.00014276230595305632
OOEP,0.0001426890378593946
ADSSL1,0.00014259893144861932
RSPO1,0.00014259072248790257
PRX,0.0001425444093289443
RIPK3,0.00014254214356311455
NCF1,0.0001425208409199583
CALML5,0.00014243224730213722
TSKS,0.00014240836590077323
NCR1,0.00014227737976636642
INADL,0.00014226226283582037
MRPL15,0.0001422457015025901
GGT7,0.0001421876196008131
SGCZ,0.0001421855249309118
SLURP1,0.00014218525277453134
FOXL2,0.00014214216016270113
ACAA2,0.00014213970707620735
SLC39A2,0.00014212958506210332
ECH1,0.00014212163006869437
CPE,0.00014204825602997243
GEN1,0.00014203789741294476
PDE5A,0.00014200040254754023
MTHFR,0.00014199896596650102
RPL14,0.0001419576048099138
ADORA2B,0.00014195694580993397
DKK4,0.00014187576005370855
UGT8,0.00014185285145547086
CTNNA2,0.00014181597667208736
RPL28,0.00014175321231796475
SLC9A3R2,0.0001417293365217381
PDE3B,0.00014165359585585198
SPRY2,0.00014163865585178274
SAP30,0.00014163603165675314
HIST1H2BF,0.00014161051637126668
ADAMTS12,0.0001414449526348524
EME2,0.00014140539466016205
EYA4,0.00014135969914744534
TUBA3E,0.0001412905160298312
SERPINA5,0.00014125709307251567
KRT1,0.0001411927119956611
XRCC3,0.00014112656335778633
SLC7A5,0.00014110689953702386
SPON2,0.00014107417357191553
LY96,0.0001410395604048417
TLR9,0.00014103812652197049
PERP,0.00014103290943233058
SCML2,0.00014101487372949925
CTSD,0.000140967462533669
CDSN,0.00014096663073375482
HOXA9,0.00014086213438414057
CASP7,0.00014075789833984504
PMP22,0.00014075374301018634
LYVE1,0.00014072662616451234
GABARAPL1,0.00014070460319632152
NUP93,0.0001406378930593617
EIF2AK2,0.00014062270921727345
CYB5A,0.00014061297528525742
CYP2U1,0.0001406044760684838
UGP2,0.00014058572880799741
SLC1A3,0.00014054317552847137
EDNRA,0.00014053114609311555
F7,0.0001404511557173798
ARHGAP26,0.0001404410255684774
SMPD1,0.0001403987891043429
CTSB,0.00014032043082771965
RGS6,0.00014022415401004196
SFRP4,0.00014016026728282056
SGCG,0.00014010192214954494
GSTA3,0.00013997348333728485
GJA3,0.00013992225107255116
RPF2,0.00013991302801729776
GP6,0.0001399099691541938
COX6C,0.00013990928168496877
NPR1,0.00013990087609419357
PYGO1,0.00013987206342322796
ATP1A1,0.00013980974353955286
PVALB,0.0001396521233105681
PLXNA3,0.00013965044168792878
HPR,0.00013960058636926882
KLRC1,0.00013957790645604013
CSF2RB,0.00013956221172365212
HTR3A,0.00013954212171653362
TYRP1,0.00013952743859806872
IDH2,0.00013949731910900873
TTPA,0.0001394914415347204
DOK1,0.00013948942543430803
XRCC2,0.00013943055516642245
MAF,0.00013940023417799568
TLL2,0.00013939662086078297
IL22RA1,0.0001393050556853324
CALB2,0.00013928435722892997
HCN4,0.00013926587057643588
PRAME,0.00013919174458078357
CNKSR2,0.00013915511058485783
PPFIA1,0.00013913966952985876
DEK,0.0001391247020692015
GRP,0.0001388675419903316
SELE,0.0001388503402992838
DLL4,0.00013874864308219113
ACADL,0.00013870635659409862
NME2,0.00013869478662535125
LPCAT2,0.00013869031485377864
GDF9,0.0001386851080787999
MPP5,0.0001386838465867463
PIGR,0.00013864592794606364
APH1B,0.00013859767591648835
MYO15A,0.0001385931512646794
PLB1,0.0001384906306709138
DTYMK,0.00013845716655791848
CNTN2,0.0001384165573098597
P2RX6,0.0001384005579369401
SPINT2,0.0001384000743870795
BAMBI,0.00013839445368782363
ERCC6L,0.00013829237623973835
CASP10,0.00013824811954779535
SSPN,0.00013814956033653242
DAZL,0.0001380945784101446
TG,0.0001380864010702832
IRF8,0.00013806365613025908
GPR123,0.00013797160173217111
PI3,0.00013793708844237723
PDGFC,0.0001379049346656527
TFF3,0.00013789655844477445
GCLC,0.00013787344697323758
NAMPT,0.0001378263336768009
XKR6,0.00013779755239033838
NSF,0.00013771467102491005
GSTM3,0.00013771221357339975
SCN4A,0.00013762973569962585
MAPK6,0.00013761174207516002
LIN9,0.0001375998979526144
C4BPA,0.00013758476716100085
IKZF3,0.0001375711794315163
SEPT5,0.0001375706145268695
PIK3R5,0.00013756926502933055
GSTA4,0.000137502361382925
GSTM4,0.0001374939215273146
CYTH3,0.00013747445295082228
GPX1,0.00013743059907050015
CRYAB,0.00013741214497867512
THPO,0.00013736784496595766
PSMA8,0.00013728257319953001
STAG1,0.00013725125113311394
PVRL2,0.00013723807493251254
FANCB,0.0001372337109175632
FANCE,0.00013722007580640398
THSD4,0.00013720593987182276
IFT122,0.00013720092747681754
ATP5D,0.00013710379108637874
LMX1B,0.00013710147857896215
CXCL13,0.00013707515990146768
EEF1A2,0.00013706868970009896
AMT,0.0001370558848734419
TMPRSS3,0.0001370516363863337
GINS4,0.00013703283347193853
FGF19,0.00013698769640921793
CYP2S1,0.0001369871106781436
ATF3,0.00013697359885213588
PYGB,0.0001369605799913856
TSHR,0.00013694351035674487
PTRF,0.0001369327248118791
PAM,0.00013681592962957366
CARD11,0.00013672600736190822
PBRM1,0.00013671889818668632
IRAK2,0.00013670782266740465
ST6GALNAC1,0.00013669108875034126
H3F3C,0.00013665670992696178
HIST1H2BE,0.00013655064270501018
LIMK1,0.00013653316197694007
AMPD1,0.000136516615020708
HIST1H2BG,0.00013648375913165948
TKTL2,0.0001363505469443969
DDIT3,0.0001363273348967131
HEY2,0.00013628973261207473
PPFIBP1,0.00013627866018810686
COMP,0.00013625505413146323
PTH1R,0.00013625380290461115
TNFAIP3,0.00013621467532607428
CXCL3,0.00013618471522884584
WDR34,0.0001360683656204774
NASP,0.0001360470442421789
CTH,0.00013603539782031004
MOGAT2,0.00013603198490245942
E2F2,0.00013587758081328962
ALPL,0.00013587550409425883
JUND,0.00013586685476673545
GDF5,0.00013582624958551737
CDK8,0.0001357951512085384
SPOCK3,0.00013579355661443333
UGT2B10,0.00013578963926566312
PRPF40B,0.000135761752185585
DHRS9,0.0001356878807014169
ALDH1B1,0.00013568453349151373
GALNT3,0.0001356437857812401
ATP5H,0.00013554469084692126
DFNB31,0.00013553395991952908
DDX49,0.00013552188017988857
SYNGAP1,0.00013546540809352073
AFF1,0.00013537468712312428
DECR2,0.00013537187358630663
RGS2,0.00013534019932553109
MYL5,0.00013531798451423685
RPLP2,0.00013531755956320478
PDE10A,0.00013531567586354758
MRPL12,0.0001352662960052016
FGF17,0.00013522954878956528
ADAMTS7,0.00013516724003832597
UNC5B,0.00013512522364518735
SAMHD1,0.00013508215339515407
EDN3,0.0001350804743537889
MYOG,0.00013506528292943717
SGCD,0.00013506273147611595
HIST3H2BB,0.00013506053488023754
PRDX1,0.00013503633403715362
GPR83,0.00013502087821144326
HLA-DPA1,0.0001349762538138964
XYLT1,0.00013494531785254838
GCNT4,0.00013491883444502738
SEPT6,0.00013488762172560295
HIST1H1E,0.00013486524062013267
TUBB6,0.00013484183342174852
IL17RD,0.0001348367347746659
P2RY2,0.00013481401285606455
PDE4B,0.00013481278025790302
SPRED1,0.00013480727299250374
ME1,0.00013478530854811537
PIK3C2B,0.0001347698845350954
ATP1B1,0.00013470973675422173
PSME4,0.00013470018287662204
CPLX2,0.0001346857626015435
IGFALS,0.00013467298765901768
MOGAT1,0.0001346641563449947
CA13,0.0001346481563160592
H1F0,0.00013464605936613962
LZTS1,0.0001345290322543872
HLA-DQA1,0.00013452290842711758
RAMP3,0.00013449502526927055
LPCAT1,0.00013448864270183453
ZNF423,0.00013436628762589182
PDE2A,0.00013435023628240815
IFITM1,0.00013433429575209743
SLC39A11,0.00013427707807046999
CALCR,0.00013424752267532331
PRKAA2,0.0001342350809531727
RPL36A,0.00013420943572717238
PIN1,0.0001341957291881737
SOX17,0.00013413473262804894
LPAR6,0.00013411812545713553
GABRA2,0.00013411580972497639
PDPN,0.00013410812810137187
KCND1,0.0001340538849471411
KIF4B,0.00013404266024905092
MRPL4,0.0001340133787732438
RRM2B,0.00013399570182005472
HSD11B1,0.00013399389011842347
LTA,0.00013391864715290571
EID3,0.00013391315033256773
GLRB,0.00013386913474129833
FANCF,0.0001338104451184229
TF,0.00013378674143705931
SV2A,0.00013375753396289584
DBF4,0.0001337479578305033
AMOTL2,0.00013345688178736167
BLNK,0.0001333536049227309
APITD1,0.000133320077482873
SEC24D,0.0001332746355273754
RSPH1,0.00013317548165510547
NPHP3,0.00013316908169329507
MAGEA1,0.0001330784471922399
C2,0.00013306614342578293
CACNG6,0.0001330284209190394
FUT1,0.00013296862511014658
C1R,0.00013296227076284517
HNF1A,0.00013289881756651031
AMACR,0.0001328786097711727
SERPING1,0.00013287514029799286
ACO1,0.0001328137499052206
CLDN5,0.00013280852567387305
TBX18,0.00013279900909704583
LIN28A,0.00013275043235838906
NPR2,0.00013270806488517594
ACAT1,0.00013260832277952415
TFF1,0.0001325816151406013
PARD6B,0.00013253959527017174
MLANA,0.00013252091471476832
TBL3,0.00013240749008599533
ACVR1C,0.0001323261066315586
GPIHBP1,0.00013232179014808641
PRSS3,0.00013226180520267748
BMP5,0.00013224425767410016
MSMB,0.00013220122447713846
PRDM16,0.00013215078072297839
LPCAT3,0.0001321311216986201
TRIB3,0.0001321235440757218
RPL39,0.00013210881214677098
NR2F2,0.00013207070797472705
CA9,0.00013206301270683352
SHISA4,0.00013203211054910784
AGPAT5,0.00013195655991535775
KCNA5,0.0001318140088759357
CAV2,0.00013175264997131487
PKD2,0.0001317323067997499
COL6A3,0.00013171617696616507
TFAP2A,0.00013170277066487784
EPB41L1,0.00013166838557142607
AMOTL1,0.0001316281791290413
ZP2,0.0001316054939337133
PRKAB2,0.00013157868061222232
FUT9,0.0001315450195648311
TRPA1,0.00013154299198445525
CALML3,0.00013154249871066015
TLL1,0.00013141982656244435
RTEL1,0.00013141519929055036
GABRB2,0.00013134583599203777
HSD17B2,0.00013133760603780542
DUOX2,0.00013133035314948272
TNNI1,0.0001313303266776941
VAMP8,0.00013132958571865542
TAT,0.00013122289720431948
SOST,0.0001311866493784492
HSPA1L,0.00013116869895251932
NUP205,0.00013111448287807627
YBX1,0.00013096839225191348
STXBP6,0.0001309566440013644
WDR66,0.00013095096695046315
RASSF5,0.00013094561111659243
INHBB,0.00013094430345257754
FXYD1,0.0001308449772224531
PDZD7,0.00013082445903168965
CMTM8,0.0001308101446560658
NODAL,0.00013071171503671808
PTPRG,0.00013061813045244912
TUBB1,0.00013058111369170717
JAG2,0.00013058055208434042
FCER2,0.00013054643798969924
DPYSL3,0.00013048926610812465
XCR1,0.00013043681387167442
CIB2,0.00013032801313252055
TFR2,0.0001302919181359674
CTSK,0.00013023171745300412
ALDH4A1,0.00013015050947030095
BANF1,0.00013009146569582734
SPN,0.00013007333073861068
PLD4,0.00013005262868229196
HLA-DPB1,0.00013000457876683946
BHMT,0.00012999380898579623
HIST1H2AL,0.00012997521895578807
PDE6A,0.00012991976018373753
POU2F1,0.00012990893161874908
IL23R,0.00012988703499045346
P2RX1,0.00012986082056123255
STXBP5,0.00012984038186633696
LCLAT1,0.00012982268511108508
RNASEL,0.00012978686901689757
IL17D,0.0001297022028407977
MEF2A,0.00012968344578375896
CCDC40,0.00012967365831704692
DOT1L,0.00012966419612750504
PLA2G2A,0.0001296564875121112
LY6H,0.0001296494873006024
CHST11,0.000129638602057021
PLA2G10,0.00012959323297028087
SIRT6,0.00012954951700089068
LDHAL6B,0.00012951937667385113
NR2F6,0.00012949553773570853
REST,0.00012947068496906006
TAGLN,0.00012946711559612225
RCC1,0.00012931503843454677
SYNE2,0.00012928923575962703
ALOX12B,0.00012928238396693113
CSF3R,0.00012923227630608482
PDCD1,0.00012913771052716622
CHRDL2,0.00012912347944373447
F8,0.0001289717887459938
ALOX15,0.00012892893530111477
CPAMD8,0.00012891828196410316
DHFR,0.00012891045172182055
DSC1,0.00012882721295579002
TSLP,0.00012880459685066684
PPP2R2B,0.00012871122641289754
SCN3A,0.00012869741385031726
TLN2,0.0001286869104223847
SCD5,0.0001286514477971571
PIF1,0.00012859904226170907
CEACAM5,0.00012858342764919886
CMPK2,0.00012853273113399148
CA4,0.00012847611822659885
SCNN1B,0.000128445019575078
HOXB7,0.00012841830463849015
GP2,0.00012839206666850846
ST6GAL1,0.00012836713335953885
CD47,0.00012830504757819415
CITED2,0.0001281804652529836
MTMR2,0.00012817214223865265
KCNE3,0.00012816458579391669
PRKD1,0.0001281506310882401
GHRH,0.0001281250754929246
KCNA3,0.00012807834391897463
MYOZ1,0.000128048157156158
ADAMTS17,0.00012804288714233998
ADAMTS6,0.00012804288714233998
ADAMTS20,0.00012804288714233998
ADAMTS15,0.00012804288714233998
DIAPH3,0.00012802934695677648
HLA-DRB5,0.00012800242699737311
DEGS2,0.00012786113554168115
CFB,0.00012785283765814898
RPLP1,0.00012782285418367568
SLC24A5,0.0001278192284956993
DLGAP3,0.0001277981299001619
RICTOR,0.00012777841334777788
AKAP13,0.00012777155275930122
FRAS1,0.00012776167070738712
SYNE1,0.00012774512792192177
COL12A1,0.00012774127037865957
SRGAP3,0.00012773036567352076
NEO1,0.00012770590620191205
MN1,0.0001276455964996913
GLTSCR2,0.0001276403298215438
DAPK1,0.0001276250006202231
PLA2G1B,0.00012760394940544944
XDH,0.0001275590565273977
SLC30A8,0.00012754615251372396
TDRD9,0.0001275364261161294
LAP3,0.0001274964254615993
RGS5,0.00012747722460543551
COLEC11,0.00012747176835021932
NKX2-2,0.00012745231876022233
C5,0.00012744472292039043
SMARCA2,0.00012741685160168575
HIP1R,0.00012740914918277346
CHRNA9,0.00012739143649555848
ARNT2,0.00012738998815778593
PTPN14,0.00012735659763619012
CYBRD1,0.0001272795635976423
SPTB,0.00012727252856614235
SLC35A2,0.00012724219987283498
HTR2A,0.000127208711671311
DKK2,0.00012716172258585078
AQP5,0.00012714817688836273
HLA-DQB2,0.00012710710689202033
HLA-DQB1,0.00012710710689202033
GABRA4,0.0001270628122584125
CCBL1,0.00012698883610249212
STEAP2,0.00012697979057081047
LGR4,0.0001269769633766906
GRM2,0.00012694781289907239
MT1H,0.00012693550762205507
ECHDC1,0.0001269065073357675
CCDC103,0.00012689528212713307
MASP2,0.0001268850232227873
DDC,0.00012682377895406895
CP,0.00012677037015360667
CHMP6,0.00012674973015335488
GBA,0.000126707912634812
MYBPC3,0.0001266914609687668
RGS4,0.00012650264569437803
KLHL13,0.0001264449032952477
CDS1,0.00012644090989679654
CROT,0.0001264359932324314
IL12RB1,0.00012634867880475698
NRG2,0.00012629582824178344
MCF2L2,0.0001262800523201128
ACTC1,0.0001262687447784403
PRPF31,0.00012622143271087005
CFI,0.00012614532065213763
NT5C1B,0.00012609057994575232
DRD1,0.0001260828485095188
CHRNA2,0.00012606674737676208
ACSBG1,0.00012601683344910444
PVRL3,0.0001259703985694017
ADRB1,0.00012591074120945524
GLMN,0.00012585823494442523
SLC2A1,0.0001257974191865492
LDHAL6A,0.0001257967872826515
ANO1,0.00012576559291156773
CD8B,0.0001257651741903903
STX11,0.0001257294819225284
LRIG1,0.00012570956413767185
DNER,0.0001255479398587626
UGCG,0.00012554785287883095
GCH1,0.00012554297559599776
LHCGR,0.0001254999098830671
SLC29A3,0.00012547449049281123
PRLR,0.00012546148761573576
FGF13,0.0001254592354550815
PFKP,0.00012541631811874976
PPP1R12B,0.0001254023156735623
SCG3,0.00012539569419016394
LIX1L,0.00012538946932791692
OTUD7A,0.0001253698844679938
SGCB,0.0001253683433352837
CHRNB4,0.0001253158413092824
ATAD5,0.00012530249891349986
PFKL,0.0001252887211150907
ASXL2,0.0001252837490942555
PKD1L2,0.00012526622799139761
TMTC4,0.00012524585065007012
UST,0.00012521720463176016
ATP12A,0.00012516369542782117
