,pagerank
PTGS2,0.0003056326564672173
PLAUR,0.0003050048105251398
CDT1,0.00030478166175631306
ADIPOQ,0.00030476234073115285
SORT1,0.00030464199272572543
ITGA2B,0.00030327849049315936
COL2A1,0.00030295032620797385
GNG13,0.00030278171998200887
POLD1,0.0003027553001242279
CDCA5,0.0003026640596784851
PRKAR1A,0.0003025364759929652
SOCS3,0.0003025363781435939
CD247,0.0003024189801502986
SMC2,0.0003012842691246573
P4HA3,0.0003010579962293732
GRIP1,0.0003005788857397393
SMC4,0.0003005129162316826
GHRL,0.0003002324993508469
KITLG,0.00029989769232981726
ADCY1,0.00029963258071689583
SMARCD3,0.00029947186062610873
ERBB3,0.00029932865166862864
COL3A1,0.0002990469234915682
MAP3K1,0.0002988724176327047
FGR,0.00029826022198671634
B4GALT1,0.0002980398264577204
TBL1X,0.00029796101946359823
APBA1,0.0002978853972777217
CCR7,0.0002972780524505101
WNT5A,0.00029726215148573624
TRIP13,0.0002971853717328558
ACVR2A,0.0002970130555972908
GZMB,0.0002970119511987844
ENPP1,0.00029677791447038236
HIST1H3B,0.00029664638210827673
GPC1,0.0002964500532846729
GNAL,0.0002961253586127309
ESR2,0.00029590374318008694
GATA3,0.000295088293099939
FCGR1A,0.00029477286589028623
UTRN,0.0002946788939169021
CDKN3,0.00029465654835099186
GLI2,0.0002945315768111093
NEDD4L,0.00029444089447662345
CYP7A1,0.00029311188721116763
XBP1,0.0002928887987965848
MAP2K6,0.0002926300601366429
ANK2,0.00029241344250340793
ADCY4,0.00029240555795637634
KPNA2,0.0002923956756378345
GLI1,0.00029179954216301964
CALR,0.00029140564903312917
MAPK13,0.0002909465673640316
HIST1H2BD,0.00029058646119905097
HIST1H4E,0.0002899587825777778
VTN,0.0002897510955532037
TCF3,0.00028963329295403486
BCL2,0.00028960496789465977
MUC16,0.00028958472026441344
IRF4,0.0002889091199884216
TGFB3,0.00028881653514908944
BARD1,0.0002887913633322018
HIST1H3C,0.0002883727589445722
TGFBR1,0.00028836442247793945
FURIN,0.0002881181878432115
LRP2,0.0002879695932133166
CRP,0.00028769072689338804
HIST1H2AD,0.00028759610196658935
AP2B1,0.0002875437571410257
SQSTM1,0.000286923475125628
IL2RG,0.0002868893870042744
MEIS1,0.000286612969747704
ALDH3A2,0.0002865396194994336
HIST1H3A,0.0002864651175038811
NCK2,0.00028616259032376585
ITGA4,0.00028600955141748545
TH,0.00028598493172416687
NRXN3,0.0002855268061205303
GATA1,0.00028517346190543984
RAB3A,0.00028506106898412497
CCL5,0.0002848317092461184
PLCB2,0.000284781960292743
HBEGF,0.00028477460609303514
CDKN1B,0.0002846739126791598
RFC3,0.00028459626664380553
LAMB3,0.00028455094638744465
CCT5,0.00028448320537222886
TPI1,0.0002841974069286961
ACTN1,0.00028407767265230623
RET,0.00028404395283612423
HIST2H3C,0.0002838874556867643
HIST1H3D,0.00028365342460823944
LCP2,0.0002831484445723086
FGFR3,0.0002828204470037098
IDH1,0.000282808528688428
SLC1A7,0.00028265878811046836
ATF2,0.0002824792355370201
GABRG2,0.0002817673856400557
NCOA3,0.000281494865614872
SAG,0.00028147339805943515
CHM,0.0002809285217033945
GNA13,0.0002794461424680128
PRNP,0.00027846892475589136
TAC1,0.0002782602697955788
FLT1,0.00027771322123713285
HIST1H3H,0.0002775765276166011
HIST1H3G,0.000277193669614319
LRRK2,0.00027698590059406904
MMP3,0.00027695352049867284
BPTF,0.0002765924075867897
P4HB,0.00027652790264328536
ADAM10,0.00027608947162684807
TXN,0.00027581804853561004
SOD1,0.0002755899882792065
IL2RA,0.0002754201642974785
HIST1H4J,0.00027539067345150293
HIST1H4D,0.00027539067345150293
PGR,0.00027521433481277226
CXCR2,0.00027518916830225127
LUM,0.00027502297180313404
IRS2,0.0002750215300823417
TCF7,0.00027496609657766733
